budget,revenue,vote_average,vote_count,imdbID,Title,Year,Genre,Metascore,imdbRating,studio_type,audience_score,metascore_10,gap
10000000,120453155,6.288,3661,tt3195644,Insidious: Chapter 3,2015,"Horror, Mystery, Thriller",52.0,6.1,indie,6.194,5.2,0.9939999999999998
50000000,113360085,7.747,3661,tt7405458,A Man Called Otto,2022,"Comedy, Drama",51.0,7.5,indie,7.6235,5.1,2.5235000000000003
60000000,76100000,7.013,3637,tt6266538,Vice,2018,"Biography, Comedy, Drama",61.0,7.2,indie,7.1065000000000005,6.1,1.0065000000000008
53000000,99975678,6.526,3624,tt1355683,Black Mass,2015,"Biography, Crime, Drama",68.0,6.8,indie,6.663,6.8,-0.13699999999999957
0,0,7.202,3607,tt5541240,To the Bone,2017,Drama,64.0,6.7,indie,6.9510000000000005,6.4,0.5510000000000002
60000000,42145959,6.511,3607,tt6475714,Monster Hunter,2020,"Action, Adventure, Fantasy",47.0,5.2,indie,5.8555,4.7,1.1555
31000000,48800000,6.196,3604,tt2452244,Isn't It Romantic,2019,"Comedy, Fantasy, Musical",60.0,5.9,indie,6.048,6.0,0.04800000000000004
20000000,36606743,6.525,3602,tt2503944,Burnt,2015,"Comedy, Drama",42.0,6.6,indie,6.5625,4.2,2.3625
0,0,7.157,3599,tt7984766,The King,2019,"Biography, Drama, History",62.0,7.3,indie,7.2285,6.2,1.0285000000000002
80000000,548040835,7.005,3597,tt21692408,Kung Fu Panda 4,2024,"Animation, Action, Adventure",54.0,6.3,indie,6.6525,5.4,1.2524999999999995
75000000,395607854,7.075,3598,tt6911608,Mamma Mia! Here We Go Again,2018,"Comedy, Musical, Romance",60.0,6.6,indie,6.8375,6.0,0.8375000000000004
43000000,47309313,7.306,3595,tt3416532,A Monster Calls,2016,"Adventure, Drama, Family",76.0,7.4,indie,7.353,7.6,-0.2469999999999999
100000000,337371917,6.973,3579,tt10545296,The Hunger Games: The Ballad of Songbirds & Snakes,2023,"Action, Adventure, Drama",54.0,6.6,indie,6.7865,5.4,1.3864999999999998
115000000,0,6.328,3577,tt1488606,Triple Frontier,2019,"Action, Adventure, Thriller",61.0,6.5,indie,6.414,6.1,0.31400000000000006
0,0,6.996,3563,tt2481498,"Extremely Wicked, Shockingly Evil and Vile",2019,"Biography, Crime, Drama",52.0,6.7,indie,6.848000000000001,5.2,1.6480000000000006
5000000,16373843,6.967,3556,tt1691916,Before I Fall,2017,"Drama, Fantasy, Mystery",58.0,6.4,indie,6.6835,5.8,0.8835000000000006
22000000,205000000,7.6,3555,tt1753383,A Dog's Purpose,2017,"Adventure, Comedy, Drama",43.0,7.3,indie,7.449999999999999,4.3,3.1499999999999995
65500000,1281,7.97,3542,tt16277242,Society of the Snow,2023,"Adventure, Biography, Drama",72.0,7.8,indie,7.885,7.2,0.6849999999999996
0,0,7.3,3539,tt16116174,Harry Potter 20th Anniversary: Return to Hogwarts,2022,"Documentary, Family",,8.0,indie,7.65,,
50000000,40882928,6.288,3532,tt5774060,Underwater,2020,"Action, Horror, Sci-Fi",48.0,5.9,indie,6.094,4.8,1.2940000000000005
5000000,58978653,6.703,3533,tt4178092,The Gift,2015,"Drama, Mystery, Thriller",77.0,7.0,indie,6.8515,7.7,-0.8485000000000005
10000000,6341684,5.388,3531,tt3605418,Knock Knock,2015,"Crime, Thriller",53.0,4.9,indie,5.144,5.3,-0.1559999999999997
6000000,33224654,6.155,3522,tt7752126,Brightburn,2019,"Drama, Horror, Mystery",44.0,6.1,indie,6.1274999999999995,4.4,1.7274999999999991
40000000,312242626,6.107,3521,tt2592614,Resident Evil: The Final Chapter,2017,"Action, Horror, Sci-Fi",49.0,5.5,indie,5.8035,4.9,0.9034999999999993
1000000,1786396,6.295,3498,tt5638642,The Ritual,2017,"Horror, Mystery, Thriller",57.0,6.4,indie,6.3475,5.7,0.6475
274800000,206136825,5.9,3493,tt10676048,The Marvels,2023,"Action, Adventure, Sci-Fi",50.0,5.5,indie,5.7,5.0,0.7000000000000002
20000000,115657988,7.188,3488,tt20215234,Conclave,2024,"Drama, Thriller",79.0,7.4,indie,7.2940000000000005,7.9,-0.6059999999999999
28000000,75100000,6.711,3477,tt2854926,Tag,2018,"Action, Comedy",56.0,6.5,indie,6.6055,5.6,1.0055000000000005
60000000,121700000,7.7,3476,tt4495098,Gran Turismo,2023,"Action, Adventure, Drama",48.0,7.1,indie,7.4,4.8,2.6000000000000005
45000000,185400345,6.508,3475,tt4765284,Pitch Perfect 3,2017,"Comedy, Music",40.0,5.8,indie,6.154,4.0,2.154
75000000,153235995,6.562,3475,tt11214590,House of Gucci,2021,"Biography, Crime, Drama",59.0,6.6,indie,6.5809999999999995,5.9,0.6809999999999992
0,0,6.282,3468,tt3120280,Sierra Burgess Is a Loser,2018,"Comedy, Drama, Romance",60.0,5.8,indie,6.041,6.0,0.04100000000000037
30000000,80509622,6.9,3447,tt1259528,Den of Thieves,2018,"Action, Crime, Drama",49.0,7.0,indie,6.95,4.9,2.05
3500000,4100000,7.025,3434,tt4954522,Raw,2016,"Drama, Horror",81.0,6.9,indie,6.9625,8.1,-1.1374999999999993
20000000,49300000,7.464,3428,tt11813216,The Banshees of Inisherin,2022,"Comedy, Drama",87.0,7.6,indie,7.532,8.7,-1.1679999999999993
75000000,0,7.834,3423,tt7979580,The Mitchells vs. the Machines,2021,"Animation, Adventure, Comedy",81.0,7.6,indie,7.717,8.1,-0.383
60000000,39629195,6.944,3421,tt7740496,Nightmare Alley,2021,"Crime, Drama, Thriller",70.0,7.0,indie,6.9719999999999995,7.0,-0.02800000000000047
5000000,39458207,7.161,3414,tt9770150,Nomadland,2020,Drama,87.0,7.3,indie,7.230499999999999,8.7,-1.4695
35000000,61181942,6.987,3410,tt3488710,The Walk,2015,"Adventure, Biography, Drama",70.0,7.3,indie,7.1434999999999995,7.0,0.14349999999999952
100000000,404547819,7.318,3400,tt4919268,Bad Boys: Ride or Die,2024,"Action, Adventure, Comedy",54.0,6.5,indie,6.909,5.4,1.5089999999999995
35000000,0,8.009,3395,tt1488589,Guillermo del Toro's Pinocchio,2022,"Animation, Adventure, Drama",79.0,7.6,indie,7.8045,7.9,-0.09550000000000036
35000000,107423,7.658,3393,tt1070874,The Trial of the Chicago 7,2020,"Drama, History, Thriller",76.0,7.7,indie,7.679,7.6,0.07900000000000063
18000000,41681746,6.935,3385,tt2763304,T2 Trainspotting,2017,"Comedy, Crime, Drama",67.0,7.1,indie,7.0175,6.7,0.3174999999999999
38000000,112343513,6.256,3373,tt1292566,How to Be Single,2016,"Comedy, Drama, Romance",51.0,6.1,indie,6.178,5.1,1.0780000000000003
6600000,36000000,7.517,3370,tt17009710,Anatomy of a Fall,2024,"Crime, Drama, Mystery",86.0,7.6,indie,7.5585,8.6,-1.0414999999999992
0,0,7.349,3363,tt14463484,Through My Window,2022,"Comedy, Drama, Romance",,5.5,indie,6.4245,,
0,0,6.527,3363,tt10767720,Jarhead: Law of Return,2019,"Action, Drama, War",,5.7,indie,6.1135,,
4500000,45400000,6.873,3362,tt15791034,Barbarian,2022,"Horror, Mystery, Thriller",78.0,7.0,indie,6.9365000000000006,7.8,-0.8634999999999993
50000000,216909830,5.376,3353,tt4877122,The Emoji Movie,2017,"Animation, Adventure, Comedy",12.0,3.5,indie,4.438000000000001,1.2,3.2380000000000004
34000000,63013281,7.632,3350,tt2726560,The Longest Ride,2015,"Drama, Romance",33.0,7.0,indie,7.316,3.3,4.016
46000000,23834809,7.12,3349,tt0490215,Silence,2016,"Drama, History",79.0,7.2,indie,7.16,7.9,-0.7400000000000002
0,0,6.427,3339,tt8201170,The Perfect Date,2019,"Comedy, Romance",,5.8,indie,6.1135,,
26000000,31807156,6.423,3323,tt2140379,Self/less,2015,"Action, Mystery, Sci-Fi",34.0,6.5,indie,6.4615,3.4,3.0615
35000000,81967450,5.903,3321,tt2679042,Hitman: Agent 47,2015,"Action, Adventure, Crime",28.0,5.7,indie,5.8015,2.8,3.0015
0,0,6.38,3315,tt12747748,Leave the World Behind,2023,"Drama, Mystery, Thriller",68.0,6.4,indie,6.390000000000001,6.8,-0.40999999999999925
6000000,56286295,7.077,3294,tt28607951,Anora,2024,"Comedy, Drama, Romance",91.0,7.4,indie,7.2385,9.1,-1.8614999999999995
11000000,62076141,7.297,3287,tt2381111,Brooklyn,2015,"Drama, Romance",88.0,7.5,indie,7.3985,8.8,-1.4015000000000004
33000000,67200000,6.411,3285,tt1961175,American Assassin,2017,"Action, Thriller",45.0,6.2,indie,6.3055,4.5,1.8055000000000003
15000000,113676322,7.583,3271,tt23289160,Godzilla Minus One,2023,"Action, Adventure, Drama",81.0,7.7,indie,7.641500000000001,8.1,-0.458499999999999
55000000,21948551,7.721,3250,tt4873118,The Covenant,2023,"Action, Drama, Thriller",63.0,7.5,indie,7.6105,6.3,1.3105000000000002
32000000,61404394,6.8,3232,tt6394270,Bombshell,2019,"Biography, Drama",64.0,6.8,indie,6.8,6.4,0.39999999999999947
35000000,67450815,6.369,3224,tt1413492,12 Strong,2018,"Action, Drama, History",54.0,6.5,indie,6.4345,5.4,1.0344999999999995
18000000,76987621,6.922,3218,tt13375076,The Pope's Exorcist,2023,"Horror, Thriller",45.0,6.1,indie,6.510999999999999,4.5,2.0109999999999992
1000000,125002821,7.948,3215,tt7961060,Dragon Ball Super: Broly,2018,"Animation, Action, Adventure",59.0,7.7,indie,7.824,5.9,1.9239999999999995
150000000,1059242164,6.989,3182,tt13622970,Moana 2,2024,"Animation, Adventure, Comedy",58.0,6.3,indie,6.6445,5.8,0.8445
100000000,86493046,5.91,3179,tt4532826,Robin Hood,2018,"Action, Adventure, Drama",32.0,5.4,indie,5.655,3.2,2.455
0,0,6.425,3178,tt9421570,The Guilty,2021,"Crime, Drama, Thriller",63.0,6.3,indie,6.3625,6.3,0.0625
48000000,73279888,6.374,3178,tt5033998,Charlie's Angels,2019,"Action, Adventure, Comedy",52.0,5.0,indie,5.686999999999999,5.2,0.4869999999999992
0,232638,7.483,3172,tt8404614,The Two Popes,2019,"Biography, Drama",75.0,7.6,indie,7.541499999999999,7.5,0.041499999999999204
27000000,93282604,6.4,3170,tt2241351,Money Monster,2016,"Action, Crime, Drama",55.0,6.5,indie,6.45,5.5,0.9500000000000002
165000000,222435664,6.305,3168,tt13287846,Napoleon,2023,"Action, Adventure, Biography",64.0,6.3,indie,6.3025,6.4,-0.09750000000000014
2000000,3283369,7.2,3162,tt4846232,Good Time,2017,"Crime, Drama, Thriller",80.0,7.3,indie,7.25,8.0,-0.75
25000000,214891370,6.8,3144,tt26047818,Anyone But You,2023,"Comedy, Romance",52.0,6.1,indie,6.449999999999999,5.2,1.2499999999999991
2000000,11303040,7.427,3133,tt5649144,The Florida Project,2017,Drama,92.0,7.6,indie,7.5135,9.2,-1.6864999999999997
111000000,295038508,7.211,3126,tt3411444,Ferdinand,2017,"Animation, Adventure, Comedy",58.0,6.7,indie,6.955500000000001,5.8,1.1555000000000009
85000000,0,6.942,3125,tt3359350,Road House,2024,"Action, Drama, Thriller",57.0,6.2,indie,6.571,5.7,0.8709999999999996
30000000,8574339,6.39,3118,tt1212428,The Lost City of Z,2016,"Adventure, Biography, Drama",78.0,6.6,indie,6.494999999999999,7.8,-1.3050000000000006
20000000,157563598,6.466,3112,tt5503686,Hustlers,2019,"Comedy, Crime, Drama",79.0,6.3,indie,6.383,7.9,-1.5170000000000003
0,0,6.426,3107,tt7550000,Project Power,2020,"Action, Crime, Sci-Fi",51.0,6.0,indie,6.213,5.1,1.1130000000000004
35000000,211952420,6.404,3104,tt1473832,Bridget Jones's Baby,2016,"Comedy, Drama, Romance",59.0,6.4,indie,6.402,5.9,0.5019999999999998
9800000,5566776,7.115,3099,tt4003440,The House That Jack Built,2018,"Crime, Drama, Horror",42.0,6.8,indie,6.9575,4.2,2.7574999999999994
250000000,185700759,6.972,3092,tt14948432,Red One,2024,"Action, Adventure, Comedy",34.0,6.2,indie,6.586,3.4,3.1860000000000004
0,0,7.414,3082,tt14641788,Enola Holmes 2,2022,"Action, Adventure, Crime",64.0,6.8,indie,7.106999999999999,6.4,0.706999999999999
17000000,9400000,6.543,3075,tt5742374,You Were Never Really Here,2018,"Crime, Drama, Thriller",84.0,6.7,indie,6.6215,8.4,-1.7785000000000002
25000000,84618541,6.693,3071,tt2568862,Going in Style,2017,"Comedy, Crime",50.0,6.6,indie,6.6465,5.0,1.6464999999999996
0,1447740,7.725,3064,tt5078204,Two Is a Family,2016,"Comedy, Drama",,7.3,indie,7.512499999999999,,
0,86600000,7.892,3051,tt14614892,Dragon Ball Super: Super Hero,2022,"Animation, Action, Adventure",65.0,7.1,indie,7.496,6.5,0.9960000000000004
0,0,7.633,3041,tt3907584,All the Bright Places,2020,"Drama, Romance",61.0,6.6,indie,7.1165,6.1,1.0165000000000006
34000000,31626978,6.7,3039,tt7456310,Anna,2019,"Action, Thriller",40.0,6.7,indie,6.7,4.0,2.7
25000000,46333545,7.011,3022,tt8847712,The French Dispatch,2021,"Comedy, Drama, Romance",75.0,7.1,indie,7.0555,7.5,-0.4444999999999997
0,0,6.573,3019,tt9893250,I Care a Lot,2020,"Comedy, Crime, Drama",66.0,6.4,indie,6.4865,6.6,-0.11349999999999927
35000,421798,6.315,3015,tt4281724,Terrifier,2016,Horror,,5.5,indie,5.907500000000001,,
20000000,21013738,6.944,3014,tt17351924,Saltburn,2023,"Drama, Thriller",61.0,7.0,indie,6.9719999999999995,6.1,0.8719999999999999
100000000,171616764,7.547,3012,tt5814534,Spies in Disguise,2019,"Animation, Action, Adventure",54.0,6.8,indie,7.1735,5.4,1.7734999999999994
35000000,86700000,6.764,3000,tt10731256,Don't Worry Darling,2022,"Drama, Mystery, Thriller",48.0,6.3,indie,6.532,4.8,1.7320000000000002
64000000,101281211,7.614,2998,tt1754656,The Little Prince,2015,"Animation, Adventure, Comedy",70.0,7.6,indie,7.606999999999999,7.0,0.6069999999999993
28000000,27100000,6.097,2988,tt3316948,American Ultra,2015,"Action, Comedy",50.0,6.1,indie,6.0985,5.0,1.0984999999999996
0,0,6.735,2986,tt10293406,The Power of the Dog,2021,"Drama, Western",89.0,6.8,indie,6.7675,8.9,-2.1325000000000003
65000000,0,7.393,2973,tt12263384,Extraction II,2023,"Action, Crime, Thriller",57.0,7.0,indie,7.1965,5.7,1.4965000000000002
5000000,3800000,6.713,2973,tt4062536,Green Room,2015,"Horror, Thriller",79.0,7.0,indie,6.8565000000000005,7.9,-1.0434999999999999
5740000,9923127,8.096,2971,tt8613070,Portrait of a Lady on Fire,2020,"Drama, Romance",95.0,8.0,indie,8.048,9.5,-1.452
35000000,145374099,6.98,2967,tt1615160,The Foreigner,2017,"Action, Crime, Thriller",55.0,7.0,indie,6.99,5.5,1.4900000000000002
34000000,41142379,7.021,2952,tt4073790,The Darkest Minds,2018,"Action, Adventure, Drama",39.0,5.7,indie,6.3605,3.9,2.4605
0,0,6.765,2946,tt4332232,Fractured,2019,"Drama, Mystery, Thriller",36.0,6.5,indie,6.6325,3.6,3.0325
20000000,133423964,6.403,2943,tt10665338,Halloween Kills,2021,"Action, Drama, Horror",42.0,5.5,indie,5.951499999999999,4.2,1.7514999999999992
3700000,17660107,8.1,2942,tt4772188,Flow,2024,"Animation, Adventure, Family",87.0,7.9,indie,8.0,8.7,-0.6999999999999993
5000000,2943477,5.947,2941,tt6214928,1922,2017,"Crime, Drama, Horror",70.0,6.2,indie,6.0735,7.0,-0.9264999999999999
40000000,111800000,6.018,2936,tt2561572,Get Hard,2015,"Comedy, Crime, Drama",34.0,6.0,indie,6.009,3.4,2.6090000000000004
15600000,24733572,7.016,2926,tt7322224,Triangle of Sadness,2022,"Comedy, Drama",63.0,7.2,indie,7.1080000000000005,6.3,0.8080000000000007
0,5491510,7.214,2926,tt8633478,Run,2020,"Drama, Horror, Mystery",67.0,6.7,indie,6.957000000000001,6.7,0.25700000000000056
30000000,83677281,6.235,2925,tt26753003,Trap,2024,"Crime, Horror, Mystery",52.0,5.8,indie,6.0175,5.2,0.8174999999999999
40000000,0,6.702,2916,tt2139881,Long Shot,2019,"Comedy, Romance",67.0,6.8,indie,6.7509999999999994,6.7,0.05099999999999927
75000000,275300000,7.088,2915,tt11145118,Creed III,2023,"Action, Drama, Sport",73.0,6.7,indie,6.894,7.3,-0.4059999999999997
0,0,8.041,2907,tt4614584,Purple Hearts,2022,"Drama, Music, Romance",30.0,6.7,indie,7.3705,3.0,4.3705
25000000,31749905,7.551,2901,tt1226837,Beautiful Boy,2018,"Biography, Drama",62.0,7.4,indie,7.4755,6.2,1.2755
1000000,354835,6.422,2901,tt2400463,The Invitation,2015,"Drama, Horror, Mystery",74.0,6.6,indie,6.510999999999999,7.4,-0.8890000000000011
60000000,121400000,6.567,2895,tt22687790,A Haunting in Venice,2023,"Crime, Drama, Horror",63.0,6.5,indie,6.5335,6.3,0.23350000000000026
0,0,6.431,2894,tt13143964,Borat Subsequent Moviefilm,2020,Comedy,68.0,6.6,indie,6.515499999999999,6.8,-0.2845000000000004
45000000,60730568,5.9,2893,tt12261776,65,2023,"Action, Adventure, Sci-Fi",40.0,5.4,indie,5.65,4.0,1.6500000000000004
25000000,104545505,6.493,2894,tt3387520,Scary Stories to Tell in the Dark,2019,"Adventure, Horror, Mystery",61.0,6.2,indie,6.346500000000001,6.1,0.24650000000000105
6600000,14281199,7.404,2892,tt14846026,Sisu,2022,"Action, Thriller, War",70.0,6.9,indie,7.152,7.0,0.15200000000000014
11000000,15325468,5.434,2885,tt8695030,The Dead Don't Die,2019,"Action, Comedy, Crime",53.0,5.4,indie,5.417,5.3,0.11699999999999999
175000000,362113,6.575,2881,tt1136617,The Killer,2023,"Action, Adventure, Crime",73.0,6.7,indie,6.6375,7.3,-0.6624999999999996
6000000,24849029,6.999,2879,tt1489887,Booksmart,2019,Comedy,84.0,7.1,indie,7.0495,8.4,-1.3505000000000003
0,516520,7.702,2879,tt5363618,Sound of Metal,2019,"Drama, Music",82.0,7.7,indie,7.7010000000000005,8.2,-0.4989999999999988
5500000,62198461,5.802,2878,tt2932536,47 Meters Down,2017,"Horror, Mystery, Thriller",52.0,5.6,indie,5.701,5.2,0.5009999999999994
45000000,50548152,7.1,2878,tt4572514,Patriots Day,2016,"Action, Crime, Drama",69.0,7.3,indie,7.199999999999999,6.9,0.29999999999999893
0,643593,6.71,2870,tt6292852,I Am Mother,2019,"Drama, Mystery, Sci-Fi",64.0,6.7,indie,6.705,6.4,0.3049999999999997
21000000,0,7.699,2866,tt8009428,Hustle,2022,"Comedy, Drama, Sport",68.0,7.3,indie,7.499499999999999,6.8,0.6994999999999996
15000000,53785551,6.981,2866,tt6246322,Don't Breathe 2,2021,"Action, Crime, Horror",46.0,6.0,indie,6.4905,4.6,1.8905000000000003
60000000,5000,6.981,2853,tt13452446,Damsel,2024,"Action, Adventure, Fantasy",46.0,6.1,indie,6.5405,4.6,1.9405000000000001
30000000,34017028,6.24,2839,tt1137450,Death Wish,2018,"Action, Crime, Drama",31.0,6.3,indie,6.27,3.1,3.1699999999999995
40000000,290132513,7.478,2838,tt4468740,Paddington 2,2017,"Adventure, Comedy, Family",88.0,7.8,indie,7.638999999999999,8.8,-1.1610000000000014
30000000,43763247,6.44,2837,tt4513674,Café Society,2016,"Comedy, Drama, Romance",64.0,6.6,indie,6.52,6.4,0.11999999999999922
0,0,6.905,2825,tt5304992,Set It Up,2018,"Comedy, Romance",62.0,6.5,indie,6.702500000000001,6.2,0.5025000000000004
47000000,0,6.883,2824,tt21382296,Carry-On,2024,"Action, Crime, Thriller",69.0,6.5,indie,6.6915,6.9,-0.2085000000000008
60000000,76419755,5.877,2822,tt5719748,Cold Pursuit,2019,"Action, Comedy, Crime",57.0,6.2,indie,6.0385,5.7,0.3384999999999998
40000000,45629909,7.564,2816,tt14208870,The Fabelmans,2022,Drama,85.0,7.5,indie,7.532,8.5,-0.968
25000000,158972570,6.283,2799,tt6921996,Johnny English Strikes Again,2018,"Action, Adventure, Comedy",39.0,6.2,indie,6.2415,3.9,2.3415000000000004
51000000,99630675,6.565,2790,tt4244998,Alpha,2018,"Adventure, Drama",63.0,6.6,indie,6.5825,6.3,0.28249999999999975
20000000,7953089,6.896,2790,tt1034415,Suspiria,2018,"Drama, Fantasy, Horror",64.0,6.7,indie,6.798,6.4,0.3979999999999997
14500000,250600000,7.954,2789,tt7599146,Sound of Freedom,2023,"Biography, Crime, Drama",36.0,7.6,indie,7.776999999999999,3.6,4.177
60000000,47318560,5.52,2781,tt3045616,Mortdecai,2015,"Action, Adventure, Comedy",27.0,5.5,indie,5.51,2.7,2.8099999999999996
0,2987741,5.824,2779,tt8784956,Ava,2020,"Action, Crime, Drama",39.0,5.5,indie,5.662,3.9,1.762
0,0,7.533,2774,tt2582496,Me and Earl and the Dying Girl,2015,"Comedy, Drama",74.0,7.7,indie,7.6165,7.4,0.21649999999999991
10000000,127961936,6.518,2760,tt23468450,Longlegs,2024,"Crime, Horror, Mystery",77.0,6.5,indie,6.509,7.7,-1.1909999999999998
5000000,54400000,6.948,2760,tt1781922,No Escape,2015,"Action, Thriller",38.0,6.8,indie,6.8740000000000006,3.8,3.0740000000000007
14000000,21753705,6.999,2758,tt13069986,After We Fell,2021,"Drama, Romance",,4.8,indie,5.8995,,
10000000,51913394,6.971,2755,tt28015403,Heretic,2024,"Horror, Thriller",71.0,7.0,indie,6.9855,7.1,-0.1144999999999996
100000000,127400000,7.1,2751,tt6924650,Midway,2019,"Action, Drama, History",47.0,6.7,indie,6.9,4.7,2.2
55000000,94182533,6.912,2745,tt16426418,Challengers,2024,"Comedy, Drama, Romance",82.0,7.0,indie,6.9559999999999995,8.2,-1.2439999999999998
25000000,41914915,5.928,2738,tt6920084,Resident Evil: Welcome to Raccoon City,2021,"Action, Horror, Sci-Fi",44.0,5.2,indie,5.564,4.4,1.1639999999999997
35000000,50400000,7.078,2738,tt3322364,Concussion,2015,"Biography, Drama, Sport",55.0,7.1,indie,7.089,5.5,1.5890000000000004
21000000,97400000,6.19,2720,tt1298644,The Hustle,2019,"Comedy, Crime",35.0,5.5,indie,5.845000000000001,3.5,2.3450000000000006
0,0,6.826,2717,tt9354842,To All the Boys: P.S. I Still Love You,2020,"Comedy, Drama, Romance",54.0,6.1,indie,6.462999999999999,5.4,1.0629999999999988
35000000,59945012,6.835,2717,tt6306064,Adrift,2018,"Action, Adventure, Biography",56.0,6.6,indie,6.717499999999999,5.6,1.1174999999999997
0,0,7.403,2710,tt6195094,Incident in a Ghostland,2018,"Drama, Horror, Mystery",44.0,6.4,indie,6.9015,4.4,2.5015
50000000,294200000,7.391,2707,tt6587046,The Boy and the Heron,2023,"Animation, Adventure, Drama",91.0,7.3,indie,7.3454999999999995,9.1,-1.7545000000000002
82000000,146745280,7.328,2706,tt6932874,The Boss Baby: Family Business,2021,"Animation, Adventure, Comedy",39.0,5.9,indie,6.614000000000001,3.9,2.714000000000001
40000000,33277069,6.946,2704,tt11271038,Licorice Pizza,2021,"Comedy, Drama, Romance",90.0,7.1,indie,7.023,9.0,-1.9770000000000003
2000000,16810562,6.414,2704,tt3072482,Hardcore Henry,2015,"Action, Adventure, Sci-Fi",51.0,6.7,indie,6.557,5.1,1.4570000000000007
10000000,284000000,6.7,2698,tt6566576,Fear Street: Part One - 1994,2021,"Drama, Horror, Mystery",67.0,6.2,indie,6.45,6.7,-0.25
9000000,123233739,5.65,2699,tt4913966,The Curse of La Llorona,2019,"Horror, Mystery, Thriller",41.0,5.3,indie,5.475,4.1,1.375
25000000,74515586,6.895,2696,tt5884796,Plane,2023,"Action, Adventure, Thriller",62.0,6.5,indie,6.6975,6.2,0.4974999999999996
3000000,249083,6.455,2691,tt3774694,Love,2015,"Drama, Romance",51.0,6.1,indie,6.2775,5.1,1.1775000000000002
40000000,34891791,6.76,2678,tt3811906,Malignant,2021,"Crime, Horror, Mystery",51.0,6.2,indie,6.48,5.1,1.3800000000000008
15000000,52631884,7.011,2670,tt7160372,The Zone of Interest,2023,"Drama, History, War",92.0,7.3,indie,7.1555,9.2,-2.0444999999999993
11100000,192729404,7.976,2662,tt9426210,Weathering with You,2019,"Animation, Drama, Fantasy",72.0,7.5,indie,7.7379999999999995,7.2,0.5379999999999994
5000000,56303596,7.322,2658,tt5462602,The Big Sick,2017,"Comedy, Drama, Romance",86.0,7.5,indie,7.411,8.6,-1.189
1000000,9847490,7.234,2659,tt18925334,Pearl,2022,"Drama, Horror, Thriller",76.0,7.0,indie,7.117,7.6,-0.48299999999999965
7000000,49447308,5.754,2654,tt0983946,Fantasy Island,2020,"Fantasy, Horror, Mystery",22.0,4.9,indie,5.327,2.2,3.127
5000000,19280931,5.871,2648,tt4695012,It Comes at Night,2017,"Drama, Horror, Mystery",78.0,6.1,indie,5.9855,7.8,-1.8144999999999998
10000000,1905058,7.888,2641,tt10366460,CODA,2021,"Comedy, Drama, Music",72.0,8.0,indie,7.944,7.2,0.7439999999999998
33000000,77100000,6.046,2638,tt2823054,Mike and Dave Need Wedding Dates,2016,"Comedy, Romance",51.0,6.0,indie,6.023,5.1,0.923
4000000,488000,6.068,2639,tt8368406,Vivarium,2019,"Horror, Mystery, Sci-Fi",64.0,5.9,indie,5.984,6.4,-0.41600000000000037
70000000,70060492,6.634,2634,tt8385148,Hitman's Wife's Bodyguard,2021,"Action, Comedy, Crime",32.0,6.1,indie,6.367,3.2,3.167
125000000,26508132,6.544,2634,tt2076822,Chaos Walking,2021,"Action, Adventure, Drama",38.0,5.7,indie,6.122,3.8,2.322
83000000,0,6.22,2627,tt14998742,Rebel Moon - Part One: A Child of Fire,2023,"Action, Adventure, Drama",31.0,5.6,indie,5.91,3.1,2.81
5500000,42187665,7.987,2624,tt3262342,Loving Vincent,2017,"Animation, Drama, Mystery",62.0,7.8,indie,7.8934999999999995,6.2,1.6934999999999993
80000000,100498764,5.292,2622,tt11057302,Madame Web,2024,"Action, Thriller",26.0,4.1,indie,4.696,2.6,2.0959999999999996
80000000,250162278,7.514,2616,tt8115900,The Bad Guys,2022,"Animation, Adventure, Comedy",64.0,6.9,indie,7.207000000000001,6.4,0.8070000000000004
17000000,42698327,6.714,2614,tt8850222,Peninsula,2020,"Action, Drama, Horror",51.0,5.5,indie,6.107,5.1,1.0070000000000006
15000000,835102,6.435,2601,tt6902676,Guns Akimbo,2019,"Action, Comedy, Crime",42.0,6.3,indie,6.3675,4.2,2.1674999999999995
1900000,5973344,7.4,2592,tt3775086,They Call Me Jeeg Robot,2015,"Action, Comedy, Drama",,7.0,indie,7.2,,
1800000,475846,6.882,2571,tt2494362,Bone Tomahawk,2015,"Drama, Horror, Western",72.0,7.1,indie,6.991,7.2,-0.20900000000000052
13000000,42513270,7.646,2568,tt14849194,The Holdovers,2023,"Comedy, Drama",82.0,7.9,indie,7.773,8.2,-0.4269999999999996
30000000,14793385,7.046,2567,tt3922818,The Space Between Us,2017,"Drama, Romance, Sci-Fi",33.0,6.4,indie,6.723000000000001,3.3,3.423000000000001
20000000,13601384,7.531,2561,tt9071322,Dark Waters,2019,"Biography, Drama, History",73.0,7.6,indie,7.5655,7.3,0.2655000000000003
35000000,62832209,6.648,2560,tt2226597,The Mountain Between Us,2017,"Drama, Thriller",48.0,6.4,indie,6.524,4.8,1.7240000000000002
25000000,53857743,6.5,2552,tt14230388,Asteroid City,2023,"Comedy, Drama, Romance",76.0,6.4,indie,6.45,7.6,-1.1499999999999995
10000000,4366460,6.848,2546,tt1172049,Demolition,2015,"Comedy, Drama",49.0,7.0,indie,6.9239999999999995,4.9,2.023999999999999
0,0,7.177,2543,tt3440298,Descendants,2015,"Action, Adventure, Comedy",,6.3,indie,6.7385,,
33000000,39238300,6.427,2541,tt10059518,Unhinged,2020,"Action, Thriller",40.0,6.0,indie,6.2135,4.0,2.2135
